AvgTimeRepulsiveForce,Temperature,NumNodes,Iteration,NumEdges,Elapsed,TimeDisperse,TimeAttractiveForces,Memory,TimeTraverseAccel,TimeRepulsiveForce,kValue,TimeBuildAccel,TimeCopyBack
0.000223552,0.5,31,1,30,0.000223552,8.128e-06,1.0336e-05,0.001865234375,0.000216928,0.000223552,0.898027,0.0001824,1.4176e-05
0.00591526,0.4995,31,2,30,0.011607,0.00126307,0.0013559,0.001865234375,0.0103965,0.011607,0.898027,0.00900163,1.168e-05
0.00870085,0.499001,31,3,30,0.014272,0.00116966,0.00135578,0.001865234375,0.0130619,0.014272,0.898027,0.0116478,1.6416e-05
0.0100053,0.498503,31,4,30,0.0139188,0.00125686,0.00129072,0.001865234375,0.0126675,0.0139188,0.898027,0.0113229,1.5744e-05
0.0107505,0.498005,31,5,30,0.0137312,0.00115712,0.00123501,0.001865234375,0.0125667,0.0137312,0.898027,0.0112874,1.5232e-05
0.0111964,0.497507,31,6,30,0.0134259,0.00144835,0.00121651,0.001865234375,0.012277,0.0134259,0.898027,0.0110444,1.1136e-05
0.0115166,0.49701,31,7,30,0.0134381,0.00118026,0.00122246,0.001865234375,0.0122666,0.0134381,0.898027,0.0110759,7.712e-06
0.0119253,0.496514,31,8,30,0.0147857,0.00116102,0.0014112,0.001865234375,0.0134249,0.0147857,0.898027,0.0118848,1.5168e-05
0.0122091,0.496018,31,9,30,0.0144796,0.00124051,0.00115302,0.001865234375,0.0130887,0.0144796,0.898027,0.0118954,8.736e-06
0.0124581,0.495522,31,10,30,0.0146989,0.00115325,0.00138979,0.001865234375,0.0133209,0.0146989,0.898027,0.0121284,1.3632e-05
0.0126175,0.495027,31,11,30,0.0142114,0.00142829,0.00144867,0.001865234375,0.0130609,0.0142114,0.898027,0.0116373,1.5904e-05
0.0128519,0.494533,31,12,30,0.0154313,0.0012872,0.00116506,0.001865234375,0.0140345,0.0154313,0.898027,0.0125331,1.2544e-05
0.0129392,0.494039,31,13,30,0.0139867,0.00123946,0.00119658,0.001865234375,0.0128359,0.0139867,0.898027,0.0116054,1.4496e-05
0.0130703,0.493545,31,14,30,0.0147745,0.0015047,0.00150118,0.001865234375,0.0133348,0.0147745,0.898027,0.0118559,1.4496e-05
0.0132496,0.493052,31,15,30,0.0157589,0.00150198,0.00150422,0.001865234375,0.0143062,0.0157589,0.898027,0.0127638,1.2672e-05
0.0134218,0.492559,31,16,30,0.016006,0.00115107,0.0011528,0.001865234375,0.0145704,0.016006,0.898027,0.0130956,9.28e-06
0.013487,0.492067,31,17,30,0.0145293,0.00136586,0.00126192,0.001865234375,0.0132325,0.0145293,0.898027,0.011902,1.3216e-05
0.013531,0.491576,31,18,30,0.0142788,0.00134918,0.00139264,0.001865234375,0.0130888,0.0142788,0.898027,0.0118813,1.5776e-05
