AvgTimeRepulsiveForce,Temperature,NumNodes,Iteration,NumEdges,Elapsed,TimeDisperse,TimeAttractiveForces,Memory,TimeTraverseAccel,TimeRepulsiveForce,kValue,TimeBuildAccel,TimeCopyBack
0.00875718,1.5,255,1,254,0.00875718,0.00130253,0.0013168,0.01595703125,0.00742848,0.00875718,0.939336,0.00330138,1.5872e-05
0.00962133,1.4985,255,2,254,0.0104855,0.00142381,0.00141357,0.01595703125,0.00913789,0.0104855,0.939336,0.00776128,1.3376e-05
0.00990117,1.497,255,3,254,0.0104609,0.00134554,0.00136973,0.01595703125,0.00904458,0.0104609,0.939336,0.00767856,8.672e-06
0.0100331,1.49551,255,4,254,0.0104289,0.0014423,0.00144099,0.01595703125,0.00915309,0.0104289,0.939336,0.00775667,1.424e-05
0.0102955,1.49401,255,5,254,0.011345,0.00115226,0.00150266,0.01595703125,0.0101968,0.011345,0.939336,0.00861363,1.2e-05
0.0103146,1.49252,255,6,254,0.01041,0.00133261,0.00148698,0.01595703125,0.00921395,0.01041,0.939336,0.00788531,9.216e-06
0.0103757,1.49103,255,7,254,0.0107425,0.00144266,0.0014416,0.01595703125,0.00956634,0.0107425,0.939336,0.00809853,1.2736e-05
0.0104492,1.48954,255,8,254,0.0109637,0.00115712,0.00148858,0.01595703125,0.00963018,0.0109637,0.939336,0.00810742,8.384e-06
0.0104024,1.48805,255,9,254,0.0100277,0.00115299,0.00144854,0.01595703125,0.00883594,0.0100277,0.939336,0.00757024,1.2448e-05
0.0104435,1.48657,255,10,254,0.010814,0.00133734,0.0013449,0.01595703125,0.00954192,0.010814,0.939336,0.00806784,1.4208e-05
0.0104483,1.48508,255,11,254,0.0104957,0.0013271,0.0013369,0.01595703125,0.0093385,0.0104957,0.939336,0.00798454,7.808e-06
0.0104178,1.4836,255,12,254,0.0100822,0.00137197,0.00137133,0.01595703125,0.00892042,0.0100822,0.939336,0.00765162,1.4624e-05
0.0104521,1.48212,255,13,254,0.0108637,0.0011511,0.00115104,0.01595703125,0.00957222,0.0108637,0.939336,0.00801165,1.584e-05
0.0104121,1.48064,255,14,254,0.00989213,0.00137178,0.00136995,0.01595703125,0.00872682,0.00989213,0.939336,0.00746298,1.2448e-05
0.010404,1.47916,255,15,254,0.0102901,0.00133325,0.00121926,0.01595703125,0.00903878,0.0102901,0.939336,0.00771376,1.1648e-05
0.0103876,1.47768,255,16,254,0.0101417,0.00116109,0.00137203,0.01595703125,0.00896816,0.0101417,0.939336,0.00770528,1.2096e-05
0.010374,1.4762,255,17,254,0.0101576,0.00115334,0.00115277,0.01595703125,0.00892291,0.0101576,0.939336,0.00767997,1.5872e-05
0.0103555,1.47473,255,18,254,0.0100398,0.00115738,0.00136979,0.01595703125,0.00887232,0.0100398,0.939336,0.00761443,1.5168e-05
0.0103434,1.47325,255,19,254,0.010126,0.00115117,0.00115245,0.01595703125,0.00887363,0.010126,0.939336,0.00763395,1.4592e-05
0.0103217,1.47178,255,20,254,0.00990966,0.00115114,0.00134144,0.01595703125,0.00868144,0.00990966,0.939336,0.00743136,1.4176e-05
0.0103032,1.47031,255,21,254,0.00993398,0.00115242,0.00115242,0.01595703125,0.00868509,0.00993398,0.939336,0.00744803,7.84e-06
0.0102963,1.46884,255,22,254,0.0101501,0.0011849,0.00138515,0.01595703125,0.00885734,0.0101501,0.939336,0.00758403,1.5648e-05
0.010293,1.46738,255,23,254,0.01022,0.00115872,0.00116349,0.01595703125,0.00893414,0.01022,0.939336,0.00767434,1.5296e-05
0.0102803,1.46591,255,24,254,0.00998893,0.00115142,0.00115776,0.01595703125,0.00879034,0.00998893,0.939336,0.00756422,1.0176e-05
0.0102725,1.46444,255,25,254,0.010085,0.00136784,0.00138333,0.01595703125,0.00888163,0.010085,0.939336,0.00765808,1.5488e-05
0.0102619,1.46298,255,26,254,0.00999642,0.0013783,0.00137152,0.01595703125,0.00872547,0.00999642,0.939336,0.00749254,1.552e-05
0.0102493,1.46152,255,27,254,0.00992326,0.00133546,0.00116042,0.01595703125,0.00867158,0.00992326,0.939336,0.00744448,9.248e-06
0.0102337,1.46006,255,28,254,0.00981242,0.00119194,0.00119622,0.01595703125,0.00848899,0.00981242,0.939336,0.0072569,1.4496e-05
0.0102272,1.4586,255,29,254,0.0100448,0.00135469,0.00119197,0.01595703125,0.00874083,0.0100448,0.939336,0.00747725,1.6256e-05
0.0102161,1.45714,255,30,254,0.00989482,0.00137139,0.00137216,0.01595703125,0.00864758,0.00989482,0.939336,0.00741722,1.3728e-05
0.0102177,1.45569,255,31,254,0.0102657,0.00118579,0.00120442,0.01595703125,0.0089591,0.0102657,0.939336,0.00769754,1.5296e-05
0.0102154,1.45423,255,32,254,0.0101433,0.00137626,0.00138032,0.01595703125,0.00886765,0.0101433,0.939336,0.00764192,1.2064e-05
0.0102164,1.45278,255,33,254,0.0102483,0.00137216,0.00128355,0.01595703125,0.00904278,0.0102483,0.939336,0.00781824,1.2576e-05
0.0102178,1.45133,255,34,254,0.0102629,0.00137216,0.00138048,0.01595703125,0.009032,0.0102629,0.939336,0.00758173,9.632e-06
0.010214,1.44988,255,35,254,0.0100873,0.00115107,0.00115635,0.01595703125,0.00888106,0.0100873,0.939336,0.0076601,1.4048e-05
0.0102069,1.44843,255,36,254,0.00995645,0.00115357,0.00115517,0.01595703125,0.00869488,0.00995645,0.939336,0.0074681,1.2288e-05
0.0101945,1.44698,255,37,254,0.00974762,0.00127386,0.00137357,0.01595703125,0.00847376,0.00974762,0.939336,0.00724675,9.344e-06
0.0101879,1.44554,255,38,254,0.00994528,0.00133325,0.00115539,0.01595703125,0.00868163,0.00994528,0.939336,0.0074631,1.5648e-05
0.0101779,1.44409,255,39,254,0.00979578,0.00119024,0.00118118,0.01595703125,0.00847686,0.00979578,0.939336,0.00725802,8.032e-06
0.0101743,1.44265,255,40,254,0.0100346,0.0013824,0.00117955,0.01595703125,0.0087399,0.0100346,0.939336,0.00746938,1.5776e-05
