AvgTimeRepulsiveForce,Temperature,NumNodes,Iteration,NumEdges,Elapsed,TimeDisperse,TimeAttractiveForces,Memory,TimeTraverseAccel,TimeRepulsiveForce,kValue,TimeBuildAccel,TimeCopyBack
0.00023104,0.7,63,1,62,0.00023104,8.192e-06,8.768e-06,0.003818359375,0.000225472,0.00023104,0.881917,0.000180672,1.552e-05
0.00749054,0.699301,63,2,62,0.01475,0.00132547,0.00132915,0.003818359375,0.0132544,0.01475,0.881917,0.0118703,1.0336e-05
0.00988875,0.698602,63,3,62,0.0146852,0.00133427,0.00132912,0.003818359375,0.0131983,0.0146852,0.881917,0.0118054,1.4144e-05
0.0110688,0.697904,63,4,62,0.0146091,0.00119946,0.00119536,0.003818359375,0.0132336,0.0146091,0.881917,0.0116782,1.3504e-05
0.0116819,0.697207,63,5,62,0.0141343,0.00130691,0.00130458,0.003818359375,0.012758,0.0141343,0.881917,0.0114828,1.2896e-05
0.0121857,0.69651,63,6,62,0.0147043,0.00136086,0.00144794,0.003818359375,0.0134245,0.0147043,0.881917,0.0119163,7.008e-06
0.0126692,0.695814,63,7,62,0.0155706,0.00141517,0.00135194,0.003818359375,0.01401,0.0155706,0.881917,0.0125109,8.576e-06
0.0129658,0.695119,63,8,62,0.0150421,0.0011905,0.00118291,0.003818359375,0.0138948,0.0150421,0.881917,0.0124143,7.264e-06
0.0131199,0.694425,63,9,62,0.0143522,0.00130867,0.00131482,0.003818359375,0.0130167,0.0143522,0.881917,0.0116086,1.3792e-05
0.0132328,0.693731,63,10,62,0.014249,0.00119322,0.00120218,0.003818359375,0.01267,0.014249,0.881917,0.0113512,1.3024e-05
0.0132546,0.693038,63,11,62,0.0134729,0.00119789,0.00118784,0.003818359375,0.0123158,0.0134729,0.881917,0.0110564,1.2448e-05
0.0132857,0.692346,63,12,62,0.0136278,0.00129197,0.00131398,0.003818359375,0.0123928,0.0136278,0.881917,0.0111337,1.472e-05
0.0132978,0.691654,63,13,62,0.0134431,0.00130698,0.00117664,0.003818359375,0.0122104,0.0134431,0.881917,0.0108547,1.2928e-05
0.0133227,0.690963,63,14,62,0.013647,0.00118787,0.00117965,0.003818359375,0.0124983,0.013647,0.881917,0.0112351,1.36e-05
0.013379,0.690273,63,15,62,0.0141667,0.00136602,0.0013537,0.003818359375,0.0128785,0.0141667,0.881917,0.0114573,1.2288e-05
0.0134787,0.689583,63,16,62,0.0149737,0.00136346,0.00136355,0.003818359375,0.0136709,0.0149737,0.881917,0.0122508,1.2576e-05
0.0135353,0.688894,63,17,62,0.0144413,0.00118112,0.00117882,0.003818359375,0.0129796,0.0144413,0.881917,0.011755,7.104e-06
0.0135302,0.688206,63,18,62,0.0134426,0.00117571,0.00116554,0.003818359375,0.0122931,0.0134426,0.881917,0.0110486,7.648e-06
0.0135271,0.687518,63,19,62,0.0134727,0.00122765,0.0012303,0.003818359375,0.0123129,0.0134727,0.881917,0.0110025,1.2288e-05
0.0135088,0.686831,63,20,62,0.0131599,0.00118579,0.00118304,0.003818359375,0.0120011,0.0131599,0.881917,0.0107535,1.1744e-05
0.0135053,0.686145,63,21,62,0.0134353,0.00122141,0.00161462,0.003818359375,0.0122879,0.0134353,0.881917,0.0110411,7.456e-06
0.0134971,0.68546,63,22,62,0.0133246,0.00119098,0.00118064,0.003818359375,0.0121757,0.0133246,0.881917,0.0109264,1.3344e-05
