AvgTimeRepulsiveForce,Temperature,NumNodes,Iteration,NumEdges,Elapsed,TimeDisperse,TimeAttractiveForces,Memory,TimeTraverseAccel,TimeRepulsiveForce,kValue,TimeBuildAccel,TimeCopyBack
0.00029024,1.5,255,1,254,0.00029024,8.768e-06,8.928e-06,0.015537109375,0.000284416,0.00029024,0.939336,0.000212992,1.4272e-05
0.00701269,1.4985,255,2,254,0.0137351,0.00132176,0.00133094,0.015537109375,0.0122884,0.0137351,0.939336,0.0109294,1.5584e-05
0.00957024,1.497,255,3,254,0.0146853,0.00132838,0.00131482,0.015537109375,0.0133111,0.0146853,0.939336,0.0118099,1.5104e-05
0.0108411,1.49551,255,4,254,0.0146538,0.00132666,0.00131117,0.015537109375,0.0132991,0.0146538,0.939336,0.0117784,1.2288e-05
0.0116102,1.49401,255,5,254,0.0146864,0.00132464,0.00131798,0.015537109375,0.0133534,0.0146864,0.939336,0.011793,1.7088e-05
0.0120629,1.49252,255,6,254,0.0143264,0.00136006,0.0013783,0.015537109375,0.0131775,0.0143264,0.939336,0.0116056,1.6992e-05
0.0124813,1.49103,255,7,254,0.0149915,0.00125933,0.00124726,0.015537109375,0.0136603,0.0149915,0.939336,0.0120423,1.7568e-05
0.0128964,1.48954,255,8,254,0.0158026,0.00117555,0.0011527,0.015537109375,0.0143931,0.0158026,0.939336,0.012714,1.0816e-05
0.0130534,1.48805,255,9,254,0.0143091,0.0013824,0.00115098,0.015537109375,0.0128738,0.0143091,0.939336,0.0115071,1.696e-05
0.0132678,1.48657,255,10,254,0.015197,0.00118579,0.00119267,0.015537109375,0.014008,0.015197,0.939336,0.0122982,1.1904e-05
0.0133811,1.48508,255,11,254,0.014514,0.00117414,0.00118483,0.015537109375,0.0133663,0.014514,0.939336,0.0117042,1.888e-05
0.0134176,1.4836,255,12,254,0.0138193,0.001244,0.00124989,0.015537109375,0.0125657,0.0138193,0.939336,0.010932,1.1904e-05
0.0134685,1.48212,255,13,254,0.0140802,0.001256,0.00127408,0.015537109375,0.0129066,0.0140802,0.939336,0.0114292,1.5424e-05
0.0135158,1.48064,255,14,254,0.0141296,0.00125299,0.00125952,0.015537109375,0.0129542,0.0141296,0.939336,0.0114664,1.0368e-05
0.0135817,1.47916,255,15,254,0.0145046,0.00140208,0.00140288,0.015537109375,0.0129833,0.0145046,0.939336,0.0115207,1.3696e-05
0.0136776,1.47768,255,16,254,0.0151169,0.00125709,0.00125338,0.015537109375,0.0136977,0.0151169,0.939336,0.0122007,1.2512e-05
0.013719,1.4762,255,17,254,0.0143813,0.00125197,0.00125363,0.015537109375,0.0131197,0.0143813,0.939336,0.0116248,1.3664e-05
0.0137682,1.47473,255,18,254,0.0146043,0.00133939,0.00134838,0.015537109375,0.0130995,0.0146043,0.939336,0.0116191,1.3216e-05
0.0138103,1.47325,255,19,254,0.0145671,0.00127619,0.00126976,0.015537109375,0.0131714,0.0145671,0.939336,0.0117679,1.1136e-05
0.0138508,1.47178,255,20,254,0.014621,0.00126755,0.00128,0.015537109375,0.0133494,0.014621,0.939336,0.0118254,7.904e-06
0.0138873,1.47031,255,21,254,0.0146166,0.00127782,0.00128,0.015537109375,0.0133459,0.0146166,0.939336,0.0118314,1.2224e-05
0.0139247,1.46884,255,22,254,0.0147119,0.00124518,0.00124416,0.015537109375,0.0133625,0.0147119,0.939336,0.0118288,1.4144e-05
0.0139491,1.46738,255,23,254,0.0144849,0.00126858,0.00127722,0.015537109375,0.0131744,0.0144849,0.939336,0.0116674,1.6352e-05
0.0139812,1.46591,255,24,254,0.0147202,0.00121546,0.00125952,0.015537109375,0.0133443,0.0147202,0.939336,0.0119949,7.392e-06
0.0139923,1.46444,255,25,254,0.0142572,0.00125059,0.00127306,0.015537109375,0.0129301,0.0142572,0.939336,0.011556,1.1872e-05
0.0139864,1.46298,255,26,254,0.0138404,0.00120013,0.00125568,0.015537109375,0.0124971,0.0138404,0.939336,0.0111372,1.4208e-05
0.0139924,1.46152,255,27,254,0.0141476,0.00125382,0.0012703,0.015537109375,0.0127098,0.0141476,0.939336,0.0113602,1.0464e-05
0.0139955,1.46006,255,28,254,0.0140789,0.00128221,0.00121482,0.015537109375,0.01276,0.0140789,0.939336,0.0113712,1.6544e-05
0.0140116,1.4586,255,29,254,0.0144621,0.00126566,0.00130045,0.015537109375,0.0130862,0.0144621,0.939336,0.0117162,7.488e-06
0.0140222,1.45714,255,30,254,0.0143298,0.00129875,0.0012249,0.015537109375,0.0129639,0.0143298,0.939336,0.0115608,1.2864e-05
0.0140442,1.45569,255,31,254,0.0147055,0.00128,0.00132003,0.015537109375,0.0132803,0.0147055,0.939336,0.0119077,1.392e-05
0.0140506,1.45423,255,32,254,0.0142468,0.00127536,0.00157277,0.015537109375,0.0130953,0.0142468,0.939336,0.0116991,8.928e-06
0.0140565,1.45278,255,33,254,0.0142475,0.00126518,0.00155907,0.015537109375,0.0130993,0.0142475,0.939336,0.011684,1.5232e-05
0.0140668,1.45133,255,34,254,0.014406,0.00129994,0.00123117,0.015537109375,0.0130365,0.014406,0.939336,0.0116461,1.4912e-05
0.0140679,1.44988,255,35,254,0.0141062,0.00126157,0.00130634,0.015537109375,0.0127554,0.0141062,0.939336,0.0113622,9.76e-06
