AvgTimeRepulsiveForce,Temperature,NumNodes,Iteration,NumEdges,Elapsed,TimeDisperse,TimeAttractiveForces,Memory,TimeTraverseAccel,TimeRepulsiveForce,kValue,TimeBuildAccel,TimeCopyBack
0.0115794,36.2,131071,1,131070,0.0115794,0.00128634,0.00126285,8.0,0.010402,0.0115794,0.999897,0.00702413,0.000192608
0.0638536,36.1638,131071,2,131070,0.116128,0.00120013,0.00120218,8.0,0.114844,0.116128,0.999897,0.00664432,0.000196128
0.0799988,36.1277,131071,3,131070,0.112289,0.00119088,0.00120707,8.0,0.111006,0.112289,0.999897,0.0116257,0.000193824
0.0826246,36.0916,131071,4,131070,0.090502,0.0011593,0.00116531,8.0,0.0892872,0.090502,0.999897,0.00926157,0.000188352
0.0941096,36.0556,131071,5,131070,0.14005,0.00136342,0.00137376,8.0,0.138678,0.14005,0.999897,0.0118412,0.0001944
0.101084,36.0195,131071,6,131070,0.135954,0.00115632,0.00116205,8.0,0.134791,0.135954,0.999897,0.0116996,0.000184928
0.10189,35.9835,131071,7,131070,0.106727,0.00121808,0.00122061,8.0,0.105475,0.106727,0.999897,0.0115021,0.00017952
0.107127,35.9476,131071,8,131070,0.143787,0.00115683,0.00126586,8.0,0.142577,0.143787,0.999897,0.0135544,0.000179648
0.111631,35.9117,131071,9,131070,0.147665,0.00134144,0.00134144,8.0,0.146373,0.147665,0.999897,0.0118203,0.00018432
0.11463,35.8758,131071,10,131070,0.141618,0.00138627,0.0011625,8.0,0.140348,0.141618,0.999897,0.013717,0.000176928
0.113268,35.84,131071,11,131070,0.0996511,0.0011591,0.00130742,8.0,0.0983652,0.0996511,0.999897,0.0118895,0.000188416
0.115736,35.8042,131071,12,131070,0.142881,0.00133917,0.0012329,8.0,0.141528,0.142881,0.999897,0.0122554,0.000188192
0.114775,35.7684,131071,13,131070,0.103239,0.00129805,0.00129926,8.0,0.101949,0.103239,0.999897,0.0131017,0.000187072
0.116679,35.7327,131071,14,131070,0.141428,0.00122902,0.00130224,8.0,0.139995,0.141428,0.999897,0.0119327,0.000187008
0.115728,35.697,131071,15,131070,0.102425,0.00125683,0.00142944,8.0,0.101055,0.102425,0.999897,0.0136213,0.000186528
0.118764,35.6613,131071,16,131070,0.164306,0.00120422,0.00139878,8.0,0.163159,0.164306,0.999897,0.0125125,0.000186208
0.117647,35.6257,131071,17,131070,0.0997736,0.00124518,0.00121683,8.0,0.0985079,0.0997736,0.999897,0.0125287,0.00018416
0.119279,35.5901,131071,18,131070,0.147019,0.00128918,0.00130685,8.0,0.145715,0.147019,0.999897,0.0134903,0.000184064
0.118308,35.5545,131071,19,131070,0.10082,0.00153056,0.00127386,8.0,0.0995719,0.10082,0.999897,0.0120157,0.000185696
0.117087,35.519,131071,20,131070,0.0938927,0.00133542,0.00140179,8.0,0.0927235,0.0938927,0.999897,0.0125218,0.000190656
0.116974,35.4835,131071,21,131070,0.114725,0.00122845,0.00139936,8.0,0.113469,0.114725,0.999897,0.0125814,0.000184352
0.115888,35.4481,131071,22,131070,0.0930731,0.00118976,0.00130253,8.0,0.0916286,0.0930731,0.999897,0.0122957,0.000179392
0.116083,35.4126,131071,23,131070,0.120371,0.00129597,0.00124166,8.0,0.119156,0.120371,0.999897,0.0122875,0.000180224
0.116908,35.3773,131071,24,131070,0.135888,0.00133744,0.00132381,8.0,0.134461,0.135888,0.999897,0.0134048,0.000183072
0.116281,35.3419,131071,25,131070,0.101223,0.00120803,0.00134662,8.0,0.0999413,0.101223,0.999897,0.0126105,0.00018416
0.117028,35.3066,131071,26,131070,0.135719,0.00129763,0.00139872,8.0,0.134422,0.135719,0.999897,0.0117921,0.000177792
0.117372,35.2713,131071,27,131070,0.1263,0.00124259,0.00140918,8.0,0.125141,0.1263,0.999897,0.0120812,0.000187072
0.11808,35.2361,131071,28,131070,0.137215,0.00115712,0.00140048,8.0,0.13587,0.137215,0.999897,0.0121584,0.000184608
0.117556,35.2009,131071,29,131070,0.102886,0.00130253,0.00130035,8.0,0.101537,0.102886,0.999897,0.0117034,0.000187008
0.118295,35.1657,131071,30,131070,0.139703,0.00140288,0.00131104,8.0,0.138395,0.139703,0.999897,0.0118381,0.000186464
0.117243,35.1306,131071,31,131070,0.0856836,0.00130048,0.0012841,8.0,0.0845106,0.0856836,0.999897,0.0136796,0.000185664
0.117893,35.0955,131071,32,131070,0.138049,0.00130458,0.00130298,8.0,0.136744,0.138049,0.999897,0.011759,0.000180736
0.117016,35.0604,131071,33,131070,0.0889518,0.00129475,0.00129824,8.0,0.0876617,0.0889518,0.999897,0.0117229,0.000185472
0.11767,35.0254,131071,34,131070,0.139247,0.0011953,0.00130509,8.0,0.137951,0.139247,0.999897,0.011576,0.000182496
0.117184,34.9904,131071,35,131070,0.10066,0.00115552,0.00130048,8.0,0.0992117,0.10066,0.999897,0.0118151,0.000183328
0.117731,34.9555,131071,36,131070,0.136891,0.0013401,0.00133293,8.0,0.13562,0.136891,0.999897,0.0134945,0.000189344
0.116878,34.9205,131071,37,131070,0.0861591,0.00118064,0.00118758,8.0,0.0849139,0.0861591,0.999897,0.012898,0.000186944
0.117449,34.8857,131071,38,131070,0.138593,0.00127181,0.00136397,8.0,0.13738,0.138593,0.999897,0.0115916,0.000179264
0.116753,34.8508,131071,39,131070,0.0903002,0.00118477,0.00128637,8.0,0.0890632,0.0903002,0.999897,0.0122099,0.000178688
0.117259,34.816,131071,40,131070,0.136989,0.00129843,0.00125555,8.0,0.135837,0.136989,0.999897,0.0117974,0.000185344
0.116695,34.7812,131071,41,131070,0.094142,0.00139568,0.00119194,8.0,0.0928748,0.094142,0.999897,0.0120731,0.00018128
0.117295,34.7465,131071,42,131070,0.141892,0.00118646,0.00119283,8.0,0.140574,0.141892,0.999897,0.0114565,0.000185568
0.116535,34.7117,131071,43,131070,0.0846067,0.00146022,0.00124586,8.0,0.0833487,0.0846067,0.999897,0.0120673,0.000181056
0.117081,34.6771,131071,44,131070,0.140547,0.00121437,0.00132282,8.0,0.1394,0.140547,0.999897,0.0128394,0.000179648
0.116376,34.6424,131071,45,131070,0.0853802,0.00123053,0.00121494,8.0,0.0842315,0.0853802,0.999897,0.0115723,0.000183328
0.116819,34.6078,131071,46,131070,0.136723,0.00126038,0.00122397,8.0,0.135577,0.136723,0.999897,0.012118,0.000183776
0.116122,34.5732,131071,47,131070,0.084101,0.001304,0.00139878,8.0,0.082819,0.084101,0.999897,0.0122554,0.000185728
0.116626,34.5387,131071,48,131070,0.140299,0.00135987,0.00132096,8.0,0.138912,0.140299,0.999897,0.0121067,0.000183968
