AvgTimeRepulsiveForce,Temperature,NumNodes,Iteration,NumEdges,Elapsed,TimeDisperse,TimeAttractiveForces,Memory,TimeTraverseAccel,TimeRepulsiveForce,kValue,TimeBuildAccel,TimeCopyBack
0.0095327,0.7,63,1,62,0.0095327,0.0013271,0.00132915,0.00689453125,0.00824026,0.0095327,0.881917,0.004352,1.5968e-05
0.00990738,0.699301,63,2,62,0.010282,0.00130621,0.00117811,0.00689453125,0.00913478,0.010282,0.881917,0.00790365,1.1904e-05
0.0100974,0.698602,63,3,62,0.0104774,0.00144755,0.00144922,0.00689453125,0.0091257,0.0104774,0.881917,0.00784733,9.312e-06
0.0101105,0.697904,63,4,62,0.0101499,0.00153978,0.0012615,0.00689453125,0.0089312,0.0101499,0.881917,0.00759485,7.552e-06
0.0103945,0.697207,63,5,62,0.0115306,0.00124557,0.00125133,0.00689453125,0.0100644,0.0115306,0.881917,0.00873014,1.2128e-05
0.0104071,0.69651,63,6,62,0.0104699,0.00118442,0.00118157,0.00689453125,0.00927754,0.0104699,0.881917,0.00794662,1.2832e-05
0.010419,0.695814,63,7,62,0.0104908,0.00141926,0.00129843,0.00689453125,0.00911677,0.0104908,0.881917,0.0078383,8.512e-06
0.0104268,0.695119,63,8,62,0.0104814,0.0012841,0.0011817,0.00689453125,0.00926918,0.0104814,0.881917,0.00782134,9.664e-06
0.0104063,0.694425,63,9,62,0.0102418,0.00138618,0.00138275,0.00689453125,0.00901142,0.0102418,0.881917,0.00766317,1.2256e-05
0.0103892,0.693731,63,10,62,0.0102355,0.00119194,0.00128867,0.00689453125,0.00903354,0.0102355,0.881917,0.00758352,1.2032e-05
0.010378,0.693038,63,11,62,0.0102666,0.00138442,0.0013865,0.00689453125,0.00894531,0.0102666,0.881917,0.0077041,1.3312e-05
0.0103721,0.692346,63,12,62,0.0103072,0.00118838,0.00118864,0.00689453125,0.00909158,0.0103072,0.881917,0.00765392,1.8528e-05
0.0103846,0.691654,63,13,62,0.010534,0.00128358,0.00118192,0.00689453125,0.0093151,0.010534,0.881917,0.00787501,1.3568e-05
0.0103963,0.690963,63,14,62,0.0105484,0.00136806,0.00137165,0.00689453125,0.00938483,0.0105484,0.881917,0.00805296,1.0048e-05
0.0104006,0.690273,63,15,62,0.0104612,0.00137165,0.00136781,0.00689453125,0.0091464,0.0104612,0.881917,0.00794144,1.1968e-05
