AvgTimeRepulsiveForce,Temperature,NumNodes,Iteration,NumEdges,Elapsed,TimeDisperse,TimeAttractiveForces,Memory,TimeTraverseAccel,TimeRepulsiveForce,kValue,TimeBuildAccel,TimeCopyBack
0.00762528,36.2,131071,1,131070,0.00762528,0.00116294,0.00116848,6.19,0.00647677,0.00762528,0.999897,0.00311462,0.000211008
0.0100246,36.1638,131071,2,131070,0.0124239,0.00137574,0.00138829,6.19,0.0112095,0.0124239,0.999897,0.00906445,0.000194176
0.011116,36.1277,131071,3,131070,0.0132988,0.00115718,0.00116874,6.19,0.0120319,0.0132988,0.999897,0.00955222,0.000186688
0.0115013,36.0916,131071,4,131070,0.0126571,0.00116838,0.00117216,6.19,0.0113031,0.0126571,0.999897,0.00827366,0.000186304
0.0120731,36.0556,131071,5,131070,0.0143605,0.00123661,0.00124723,6.19,0.01314,0.0143605,0.999897,0.00755622,0.000188736
0.0127661,36.0195,131071,6,131070,0.0162312,0.00135936,0.00118579,6.19,0.0148242,0.0162312,0.999897,0.00808573,0.000189248
0.0136393,35.9835,131071,7,131070,0.018878,0.00116547,0.00116893,6.19,0.0176595,0.018878,0.999897,0.00887526,0.000180224
0.0144878,35.9476,131071,8,131070,0.0204276,0.00116531,0.00126314,6.19,0.0192601,0.0204276,0.999897,0.0102324,0.000189088
0.0153325,35.9117,131071,9,131070,0.0220897,0.00139878,0.00120154,6.19,0.0208109,0.0220897,0.999897,0.011401,0.000209376
0.0158995,35.8758,131071,10,131070,0.0210033,0.00120166,0.00121056,6.19,0.0196229,0.0210033,0.999897,0.0102632,0.000212704
0.0161818,35.84,131071,11,131070,0.0190048,0.00118682,0.00120464,6.19,0.0178171,0.0190048,0.999897,0.0080799,0.000195264
0.0163997,35.8042,131071,12,131070,0.0187962,0.00126976,0.00123904,6.19,0.0176084,0.0187962,0.999897,0.00795635,0.000194496
0.0166068,35.7684,131071,13,131070,0.0190915,0.00119021,0.00120013,6.19,0.0178156,0.0190915,0.999897,0.00780518,0.000195328
0.0167764,35.7327,131071,14,131070,0.0189822,0.00118899,0.00120483,6.19,0.0176422,0.0189822,0.999897,0.00772579,0.000183584
0.0169714,35.697,131071,15,131070,0.019701,0.00133386,0.00119542,6.19,0.0185141,0.019701,0.999897,0.00852051,0.000192576
0.0171198,35.6613,131071,16,131070,0.0193466,0.00130976,0.00144794,6.19,0.0181239,0.0193466,0.999897,0.00817024,0.000190912
0.0172842,35.6257,131071,17,131070,0.0199135,0.00120013,0.00119398,6.19,0.0187225,0.0199135,0.999897,0.0086296,0.000179776
0.0174993,35.5901,131071,18,131070,0.0211571,0.00120211,0.00120253,6.19,0.0199692,0.0211571,0.999897,0.00846688,0.00019008
0.0175767,35.5545,131071,19,131070,0.0189691,0.00123699,0.0013064,6.19,0.0176761,0.0189691,0.999897,0.00761856,0.000197824
0.0178561,35.519,131071,20,131070,0.0231658,0.00119427,0.0012945,6.19,0.0219769,0.0231658,0.999897,0.0104028,0.000198816
0.0179867,35.4835,131071,21,131070,0.0205985,0.00118963,0.00121424,6.19,0.0194123,0.0205985,0.999897,0.0078487,0.000178816
0.0181666,35.4481,131071,22,131070,0.0219447,0.00124256,0.00124406,6.19,0.0205749,0.0219447,0.999897,0.00878102,0.000179264
